,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
4540,"[(261.66483667828754, 49.69046886663042, 74.80933422978632), (104.4332426344593, 42.61530594486914, 107.16452254451113)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,0,2
4541,"[(292.8846792615046, 38.22232741830117, 43.026391808787395), (166.63299736146345, 65.0282898023131, 119.93044446248537)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4542,"[(207.31131761157118, 60.559277799128935, -66.27336296482865), (345.5079635836586, 37.13119446077374, -125.48554840639802)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4543,"[(123.15609269371876, 82.56376611759305, -71.94563149417321), (234.811139359756, 19.478534938985003, -157.16193353841425)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4544,"[(125.1565241507615, 63.20027462066716, -156.8462507137441), (24.243032705120267, 69.45362277134993, -28.783571805572763)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4545,"[(78.54582187641755, 67.77107564009442, 64.29813008181328), (310.3784534697535, 33.47821428541567, 136.7004128230467)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4546,"[(133.9478915760291, 73.38184236698831, 108.20549843197215), (264.95708629930215, 24.458017984254887, 43.69014513002323)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4547,"[(350.32319709996403, 87.17112121994703, -83.05278588537932), (102.37282030802089, 7.498471606280193, -157.77862833461765)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4548,"[(336.0158210737029, 32.39799150383849, -106.53838279310796), (175.39172403129263, 59.094015849515024, -79.76077757073142)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4549,"[(82.50414369712756, 36.83640800761735, -15.475140112716439), (184.9980417340589, 80.79499871243475, -125.82664569211775)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4550,"[(242.02838548852938, 45.455234959016096, -49.978410176853465), (11.90159274326434, 56.92138779795772, -123.15968580483181)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,0,2
4551,"[(282.2507174846967, 47.83417047123551, -88.3473983135835), (99.7896778752231, 42.19213700117674, -91.8238821871693)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,0,2
4552,"[(315.82524067880564, 64.23723821098585, 82.569006160074), (152.52855709407683, 26.742530909783717, 105.00167190193534)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4553,"[(22.854059428981152, 29.73780046045914, 111.46100878542694), (178.49543413102745, 62.507005472048355, 78.19469945572041)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4554,"[(97.62127363500055, 85.86019803271009, 49.59240874229523), (2.7741549752913883, 40.58288175340914, 173.62884615810674)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4555,"[(83.98182645478397, 42.055512041997055, -168.1080920696935), (345.09507283601897, 82.06593865515467, -48.56200435931731)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4556,"[(29.910202324877893, 68.09653898139217, 129.25186058060672), (144.44939318140706, 44.07144327055944, 32.433854006064315)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4557,"[(186.17904007599353, 58.83293236710322, -88.81760480050767), (3.8952600463613396, 31.18723239802239, -91.95400483285759)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4558,"[(137.15516968331895, 60.9283058437141, -103.4284696176884), (343.3233133961698, 31.77555802739816, -67.32859972937153)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4559,"[(339.3771738677163, 39.059983544445906, 63.37944332437016), (192.21886278997894, 55.7132214367151, 109.98254620796193)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4560,"[(60.247777317214585, 50.71528034248799, -13.441208229221479), (158.85276117758545, 79.63510572483068, -139.93336525020925)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4561,"[(251.04866729655106, 69.6822007247137, -35.65815325040886), (355.03763865485183, 56.860622610468866, -155.50102056219882)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4562,"[(64.91006799195071, 31.499208513930522, -50.077914303693646), (200.4480142741112, 66.37777645798612, -111.46722496902902)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4563,"[(47.06075545703353, 76.2000851649552, 70.77483799893803), (282.6884989789957, 23.512040774370856, 143.2795099498061)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4564,"[(330.4143575631433, 26.3732171149493, -122.74251097716187), (186.08285595854758, 68.06004249546294, -74.98806675668023)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4565,"[(115.56566669800188, 83.93577395784651, 13.497769068623427), (24.113052102201383, 76.57917976534065, 173.76485435826805)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4566,"[(148.03477018793106, 40.925514482288776, -103.8744211143386), (346.13789315288557, 50.5084390667778, -78.2553092932034)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,1,2
4567,"[(275.8507561908434, 54.09635412115587, 138.84058813017518), (32.9923380607736, 57.78421110531217, 43.87874940767712)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4568,"[(134.53689086082704, 58.17107404910698, 57.0683353722269), (5.3835226300313614, 44.511629150863804, 131.2122441891875)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4569,"[(286.88120324604097, 59.99519247180298, -41.66071928776318), (40.86710471820485, 54.85588188710911, -142.29797240434857)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4570,"[(110.14110069930142, 63.516815045981474, 164.73085335388345), (207.08190659877582, 76.36601055640794, 27.313915654651193)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,0,2
4571,"[(42.53323970583335, 88.9598208805225, -72.36394298816103), (135.80142534178597, 17.66573209291516, -176.57044664349985)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4572,"[(220.24584707894874, 69.44063060339393, -108.48870848681347), (83.84192217984895, 27.379208945223787, -49.78554215778146)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4573,"[(250.35090509712634, 65.72502544274838, 21.02486146711374), (151.37141879676065, 70.91009809839898, 154.21212160300482)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4574,"[(72.76213783451117, 86.58949436192438, 6.175415053223997), (342.39334193857337, 83.83556443202366, 176.56963581442227)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4575,"[(46.768396234318146, 46.53648714944827, -75.6135796331169), (206.31874239101893, 45.32756897215454, -104.68990037371606)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4576,"[(60.0939545894959, 51.5566300778867, -34.100887759639136), (172.92330629860928, 63.95254392943936, -136.20899633084468)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4577,"[(121.47737914257938, 59.62093988739034, 11.228796293057414), (25.744145344880632, 80.32896803830316, 149.13552548875327)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4578,"[(60.882519734172824, 66.13844823892595, 59.32369808436174), (296.59067745206556, 38.13573944191735, 139.07444985746406)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4579,"[(127.63857390274877, 77.7485066407077, 49.53573994923735), (23.66856907737614, 41.97095787080038, 161.49959914571684)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4580,"[(129.1828073043254, 80.81607269863277, 13.433726163298791), (36.99961221677871, 76.74164242920351, 170.56231134152097)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4581,"[(219.08230075489143, 71.41190590072262, 118.20165750012282), (339.8115824097234, 33.35113836138865, 35.43731264629949)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4582,"[(68.8875032952711, 79.8864004607034, 144.70969673329722), (165.97231538006508, 55.33740907922159, 12.327064781074094)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4583,"[(261.2767589184273, 89.26373148414363, -160.30819695032005), (171.0132645642371, 70.3098899686396, -0.7819953839087539)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4584,"[(266.90346971164826, 48.11672172425133, -45.36563255106159), (30.969669790895036, 58.00844212250678, -128.07863270937744)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4585,"[(271.12754219348193, 79.12246566311612, 92.2745657449617), (79.2414939482273, 11.109999506327886, 78.33054256568482)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4586,"[(321.87055243389557, 87.72060906892918, -112.04622833387982), (226.26141418406957, 22.15790605155062, -6.053217678806451)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4587,"[(261.0001843146885, 85.32973259361833, -108.09897625350621), (157.0111953257071, 18.67227013856478, -14.733223943802091)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4588,"[(216.54372437434046, 41.00077104593572, 98.13777272501726), (25.815024919116702, 49.498878604839796, 82.98477752983666)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4589,"[(117.95850670392569, 69.9121431272557, 145.4473727508676), (221.26549411468716, 57.814589727409285, 23.942781424226062)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4590,"[(103.44034913038954, 47.833189972755335, -12.194276427336826), (201.69455976687954, 80.99270530989979, -137.18192103219377)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4591,"[(87.1351179724246, 87.3691117289089, 68.57815437329157), (350.4621019780774, 21.575250550146677, 172.82926870688397)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4592,"[(263.01324264452836, 70.9051328124718, 64.3943022013013), (138.69558095449992, 31.551356180227685, 141.3046097344801)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4593,"[(280.5184767141742, 77.0321765908881, -121.75593030312686), (170.5904311889669, 34.04358370419767, -23.631173318139677)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,0,2
4594,"[(38.56827488639936, 47.23212352799352, 103.46517272381834), (199.14487025394013, 44.44432557181958, 75.8698190303749)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4595,"[(35.23916085888047, 89.67407283043612, 133.8674953376908), (125.57822830853351, 43.86845973607767, 0.4703126781161743)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4596,"[(301.22820599838235, 62.414496752063556, -104.17865683130633), (149.84419256908865, 30.759627867925158, -64.881509519983)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4597,"[(119.07129983032328, 76.49189528865814, 128.64300990715256), (225.35724407010744, 40.58465228702531, 21.041436136763437)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4598,"[(56.424277100420795, 46.4533340512668, -177.64970913658476), (324.8045783967721, 88.29670432240428, -43.57074462200238)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4599,"[(114.12980691175558, 80.91468063079803, 95.51702977175772), (262.6760742864507, 10.617200740024083, 58.98493728617598)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4600,"[(214.45513598201842, 82.40740960148037, 116.91579351706027), (319.04336322862383, 27.889035211330135, 16.407657639113502)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4601,"[(39.82798534171805, 46.785509405353025, -44.973027019305164), (164.20351105677776, 58.996290940227055, -126.97846512734661)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4602,"[(88.71005591307514, 71.98091295318015, 128.3818621629692), (200.0424926413121, 41.80283625832642, 27.649949323658166)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4603,"[(223.80525999528453, 62.48686986538279, -22.350379627740615), (324.5596300965776, 70.2897940604701, -150.61327699818804)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4604,"[(40.03646860754526, 74.02872007165645, 103.50474303024623), (178.92075872261202, 20.801301859158613, 50.78745145430205)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4605,"[(7.228304567079218, 55.50901320564161, 95.82006579740334), (177.0242964951802, 34.9185434227603, 81.60407352872382)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4606,"[(137.54864779631157, 75.0148609868174, 66.75214089689513), (16.505060171768168, 27.431772016549598, 145.85694608931087)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4607,"[(128.46263524678113, 88.90735214964555, 170.12014998315794), (218.65292464315976, 80.12196447799757, 1.1090919662352872)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4608,"[(269.8183570237446, 89.55367628339073, 156.89835741356453), (0.00874271910326635, 66.89909895299155, 0.4852327687162471)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4609,"[(103.58509984618368, 58.83461132856091, 2.7345766909232014), (12.169141312755539, 87.66032359238478, 148.805695465947)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4610,"[(249.76064358901522, 68.41987401402564, 168.34870503212932), (344.0977745416411, 79.1756580230577, 21.99122968968731)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4611,"[(81.611836732328, 65.2787906920337, -115.80836760214623), (310.7594765583071, 35.13981961709887, -46.60087915413262)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4612,"[(38.27615198895665, 52.92703877021236, 124.40754779924865), (169.62924024894573, 48.83172943013281, 53.207283170261114)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,1,2
4613,"[(72.97183169445547, 62.2032513106481, 70.59723976394143), (290.0344737729353, 33.44995182439673, 122.21800270399784)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4614,"[(124.41897641602547, 54.57023051248189, -0.47785376368214966), (214.69599471238553, 89.61063350905299, -144.56928923663122)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4615,"[(91.9336698472984, 63.909303039503214, -169.66397041990112), (357.34780904541054, 80.72706068748128, -26.462801938958)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4616,"[(79.15100583263836, 79.82036996781318, 9.374708271877955), (347.47969727519506, 80.7741630595054, 169.68551089787638)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4617,"[(132.25231837577886, 54.86182489770335, -162.42187380708128), (31.918894755222503, 75.70169532410823, -36.43774320921633)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4618,"[(89.67746063635015, 54.52634112282835, -172.79838937188455), (355.4835175687003, 84.14035628093036, -35.68839906948527)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4619,"[(225.66645918115373, 64.11822870155481, 81.09780681782297), (65.40598657596131, 27.26979424812472, 107.69005965095708)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4620,"[(282.4513230123846, 81.32575148512461, -174.4213640769669), (191.60736475010603, 84.48537272134963, -8.71489544846682)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4621,"[(311.5539456165993, 48.102674206684554, 32.94490531422814), (198.15288662630968, 66.12155350403242, 133.0878174049034)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4622,"[(122.7888730285212, 79.42336873614951, -54.209734962905706), (227.07237197110783, 37.11919767503575, -162.29262261465092)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4623,"[(121.02850225951714, 69.25365136514182, -95.50748913783902), (316.2553736832755, 21.433740995674164, -75.78202767283048)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4624,"[(84.43839347534002, 79.1992472989749, 173.43445094838359), (175.67396149648425, 83.55125918838355, 10.870361563441687)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4625,"[(86.877471580599, 80.96886093505942, -106.83724199182781), (329.4619243247671, 19.044393754085842, -28.754862323678008)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4626,"[(114.36303254317339, 61.5836712562023, -79.86172988978018), (273.76865184350913, 30.028095519785552, -108.0211808259484)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,1,2
4627,"[(279.3977946160979, 61.78111422343186, -163.3875592409634), (181.36795867186623, 75.40902194540307, -29.24854711776082)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4628,"[(295.7480004958571, 61.486325523653406, -144.66863182803687), (187.05278525427988, 59.458794479280435, -33.66010767020766)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4629,"[(48.87119470637041, 76.00151044105182, 77.08851023821408), (272.33261047250534, 18.955812462114363, 131.86961697887625)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4630,"[(126.74493138452857, 74.5697636597621, 123.87930327033712), (238.36114559209614, 36.84231445304547, 26.341876718347336)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4631,"[(105.71357505212198, 89.99615779436503, 115.58391559820225), (195.72160013450574, 25.58391586727981, 0.00889744296479604)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4632,"[(299.32247176522094, 50.06429384182048, -125.98772435832741), (167.84785653021416, 51.652993257519206, -54.935496620885644)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,1,2
4633,"[(110.58369209650257, 46.90393771922176, -26.591924118861908), (219.46501856252897, 70.92134844668654, -133.70276630559536)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4634,"[(156.515856704796, 86.5039227246206, -76.33461296084252), (260.5957298533025, 14.097257114017003, -165.5010933244515)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4635,"[(126.31056006552788, 63.891738647641006, -77.75745950068159), (280.0640041345027, 28.65258386144337, -113.39769498169511)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4636,"[(283.13456039602835, 70.92757665028996, -51.75234519950543), (35.65012479273833, 42.07811019576261, -150.8169165138268)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4637,"[(143.47898172965873, 54.147053816461636, -122.3427494539032), (10.711143413949507, 46.7816329730341, -53.486376672620395)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4638,"[(57.134965685765934, 72.71306032466303, -10.820161657580382), (150.38553891017213, 79.67409371567194, -162.419275897264)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4639,"[(118.34598543272305, 68.6109221319055, -98.69260654894562), (321.0904187700249, 23.01099034817935, -68.90023677925356)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4640,"[(309.6038979532798, 69.95227925705142, -59.632909302193184), (69.93420828341324, 35.852776244877994, -144.17704075583922)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4641,"[(53.249916570892154, 89.3409259913205, -88.52044372743971), (167.25547767175897, 1.6196816831265437, -155.98592865601577)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4642,"[(316.73250347469286, 23.17643919883853, 54.932505443623256), (174.09743042079336, 71.20866415027709, 103.81866347829929)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4643,"[(140.3125240659486, 61.1533056438075, 71.95790180888979), (354.33730146183194, 33.60795484257778, 119.34838689463277)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4644,"[(28.00875204168813, 88.91825915655821, -106.10935819063793), (294.2688123315807, 16.144676696863073, -3.8930257974517115)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4645,"[(129.52733469788814, 67.87445123251919, 151.27885680824716), (231.18851864205956, 63.56642217486816, 24.873226361215455)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4646,"[(252.59491712479243, 72.9708443600468, 63.65459743068435), (131.99597277009644, 31.035861055261346, 145.3875032148049)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,2,2
